pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
lig_49582468~lig_49072088_lig_49582468~lig_49072088,-15.251438,-15.093628,-15.044135,-15.288884,-15.38375,0.0629104454617829
61~163_61~163,-3.613492,-3.417146,-3.703813,-3.836263,-3.367802,0.08757134756037503
61~227_61~227,14.486289,13.731188,13.518856,14.084093,14.020847,0.16472762511995365
58~34_58~34,52.939772,54.433395,54.320689,55.790877,56.136408,0.5728744721117717
47~58_47~58,-1.461774,-1.792683,-2.041775,-1.790798,-1.530994,0.10396472673815864
7b~57_7b~57,22.320086,22.723903,22.61961,22.169314,22.003261,0.1350514764759723
57~41_57~41,-12.422941,-11.178471,-13.743502,-14.791668,-14.141299,0.647680548994595
38~53_38~53,9.336579,8.830746,10.407157,9.437208,9.236176,0.2606120478656733
1b~5c_1b~5c,-10.663307,-8.209822,-15.824864,-11.219174,-10.143127,1.2596664632661059
38~64_38~64,2.70727,2.606615,2.515841,3.047306,2.987067,0.10469084300233711
lig_p38a_3fmk~lig_p38a_2bb_lig_p38a_3fmk~lig_p38a_2bb,-93.831336,-89.030469,-94.455892,-93.160922,-93.673089,0.9721867682979756
lig_35~lig_48_lig_35~lig_48,-6.643182,-7.053272,-6.740779,-7.118017,-6.019382,0.19577505013116447
63~64_63~64,5.914556,6.066783,5.918362,5.852031,6.009797,0.03810677883972872
70~34_70~34,69.893274,70.571029,70.266898,69.862878,70.93481,0.20418998070924008
lig_CAT-13j~lig_CAT-13a_lig_CAT-13j~lig_CAT-13a,32.247754,31.215816,30.516245,31.800843,31.680241,0.2941392562619615
20~36_20~36,3.364593,2.871118,3.026295,3.094446,3.121848,6.996931372902826
28~36_28~36,34.421311,33.314401,33.76034,30.693774,33.776814,0.6493200150493592
206~57_206~57,1.015561,1.016404,0.955673,0.972013,0.968697,0.01267372680627131
lig_CAT-17a~lig_CAT-13k_lig_CAT-17a~lig_CAT-13k,3.053473,2.201083,2.560444,2.836135,2.507982,0.14585962744453992
338~7b_338~7b,-28.578217,-28.421756,-28.566851,-16.84022,-21.378848,2.41489561769445
CHEMBL3265025~CHEMBL3265029_CHEMBL3265025~CHEMBL3265029,-11.410082,-11.075232,-12.291357,-12.22201,-11.362261,0.2456405146494771
CHEMBL3265006~CHEMBL3265030_n_CHEMBL3265006~CHEMBL3265030_n,-2.957998,-13.978358,-4.399275,-8.036921,-8.853798,1.926511567449544
lig_p38a_2k~lig_p38a_2x_lig_p38a_2k~lig_p38a_2x,-34.573744,-34.531772,-34.559003,-34.721243,-34.420054,0.04825149444462856
lig_jmc_28~lig_ejm_44_lig_jmc_28~lig_ejm_44,-26.762532,-29.994789,-27.815919,-27.475618,-28.156692,0.5401608429159782
5m~5l_5m~5l,5.141158,5.154132,5.135901,5.263074,5.184339,0.023399930366135677
254~167_254~167,1.909942,1.893095,1.852663,1.618164,1.684158,0.05901634660041232
215~237_215~237,5.635387,5.649889,6.071669,5.839231,5.788176,0.07907740006070005
36~32_36~32,-23.483523,-23.481438,-24.154559,-23.860521,-23.976275,0.13448151035528974
lig_46~lig_48_lig_46~lig_48,17.589113,17.701252,17.696038,17.690246,17.867679,0.04479485738184654
CHEMBL1085895~CHEMBL1086410_CHEMBL1085895~CHEMBL1086410,-12.78234,-18.728282,-13.141875,-13.365317,-16.133956,1.1420349591101404
CHEMBL3265010~CHEMBL3259820_CHEMBL3265010~CHEMBL3259820,39.70313,40.858479,41.543361,40.341183,41.719782,0.3748422500752813
lig_32~lig_1h1q_lig_32~lig_1h1q,210.610195,203.875427,203.542692,208.61675,210.881767,1.5992883355026206
70~36_70~36,7.503559,7.808049,8.126562,7.249101,7.408579,0.15617097292198703
lig_23470~lig_23467_lig_23470~lig_23467,89.078171,89.391473,89.04985,89.223775,88.760509,0.10452740609983675
lig_23467~lig_20670_2qbs_lig_23467~lig_20670_2qbs,-25.514925,-26.832503,-25.998711,-26.276637,-27.16198,0.2930883327954898
CHEMBL3259820~CHEMBL3265026_CHEMBL3259820~CHEMBL3265026,50.400382,52.74012,50.220495,52.892605,56.390857,1.116936202414596
out10~out6_out10~out6,4.282694,4.411696,4.714461,4.200332,4.753665,0.11211550356690184
CHEMBL3265023~CHEMBL3265012_CHEMBL3265023~CHEMBL3265012,-61.594119,-61.414164,-68.083517,-60.698413,-60.476705,1.4230933775791943
lig_CAT-13h~lig_CAT-13c_lig_CAT-13h~lig_CAT-13c,-20.744337,-19.098305,-19.754544,-21.212573,-20.424969,0.37238161709617196
55~54_55~54,7.89303,7.804754,7.520478,8.021277,8.012372,0.09170149307094182
lig_32~lig_49_lig_32~lig_49,6.078478,5.490836,5.708541,5.495718,5.974931,0.12083779763443216
5i~5n_5i~5n,28.34685,28.909795,32.354684,32.156467,31.024663,0.8248244460702773
CHEMBL3265023~CHEMBL3265013_CHEMBL3265023~CHEMBL3265013,-43.889363,-42.458922,-38.842836,-39.56286,-41.251217,0.9234886363025054
36~57_36~57,23.538852,23.537539,23.660396,23.718245,23.612613,0.03500994846468655
lig_29~lig_1h1q_lig_29~lig_1h1q,13.729007,15.611466,16.789164,16.91548,16.762317,0.6059274791639178
lig_3a~lig_6e_lig_3a~lig_6e,8.324258,8.314948,8.04365,8.535926,8.008644,0.09803501794889413
CHEMBL3265027~CHEMBL3265019_CHEMBL3265027~CHEMBL3265019,12.749652,12.323202,12.30419,12.572404,12.108516,0.11210443934581711
38~49_38~49,-28.016087,-28.357391,-28.406371,-28.159515,-28.201806,0.07029986172532648
CHEMBL3265024~CHEMBL3265018_CHEMBL3265024~CHEMBL3265018,-6.307108,-5.131724,-6.503661,-3.756129,-5.230264,0.4920871504570507
38~37_38~37,-5.430618,-5.343119,-5.010358,-5.225626,-5.500107,0.08613007130416177
54~33_54~33,76.552489,76.031871,75.414345,74.222696,75.988566,0.3979540332338141
CHEMBL3265028~CHEMBL3265020_CHEMBL3265028~CHEMBL3265020,-13.36628,-13.344572,-13.713423,-13.985875,-13.727164,0.12125024744609815
17~20_17~20,-32.899054,-31.589741,-28.289218,-31.131392,-32.336524,0.7998634895765896
19~31_19~31,14.852333,13.522869,14.81808,12.684504,14.986198,0.45701219738748755
167~206_167~206,-0.771959,-0.950807,-1.026431,-0.865443,-0.83706,0.04452510445804705
lig_p38a_3fln~lig_p38a_2aa_lig_p38a_3fln~lig_p38a_2aa,77.581365,78.616068,82.956274,82.157033,79.497794,1.0314765094421379
lig_23470~lig_23477_lig_23470~lig_23477,40.62373,40.355745,49.724523,47.807301,47.799505,1.9801071551786888
36~44_36~44,-9.968723,-9.472133,-9.401931,-10.449782,-8.132063,0.38744656183706166
CHEMBL3265020~CHEMBL3265014_CHEMBL3265020~CHEMBL3265014,-64.377526,-65.977005,-67.412376,-64.48813,-62.133338,0.8822277344058044
lig_p38a_2m~lig_p38a_2f_lig_p38a_2m~lig_p38a_2f,19.861289,19.861161,20.163101,20.740404,20.021831,0.1627679761287218
17~24_17~24,-35.512853,-35.985619,-36.744014,-35.240411,-37.766555,0.4569760279189264
lig_18652-1~lig_18631-1_lig_18652-1~lig_18631-1,148.508206,147.456101,147.362643,146.572891,147.76145,0.3130461347094712
1b~5o_1b~5o,37.495835,37.26953,33.775557,35.706413,36.394761,0.6692139996824936
lig_28~lig_1h1q_lig_28~lig_1h1q,80.055023,80.08786,80.180858,81.984729,80.586163,0.36403384124042587
5h~5k_5h~5k,13.393863,13.202869,13.453587,13.688996,13.211133,0.08957349274846879
lig_p38a_2aa~lig_p38a_2f_lig_p38a_2aa~lig_p38a_2f,-67.14926,-67.584448,-74.858447,-72.452274,-59.62263,2.620896716871849
41~24_41~24,-81.775345,-81.856186,-81.094266,-81.507865,-81.330281,0.14059730973834333
64~41_64~41,-8.086857,-7.227708,-7.301,-6.5662,-6.272014,0.3162809709531067
1b~5k_1b~5k,-7.39719,-9.635325,-8.159023,-6.645429,-6.892534,0.5385845365237847
CHEMBL1096002~CHEMBL1086410_CHEMBL1096002~CHEMBL1086410,-1.967549,-2.457209,-1.97042,-2.056114,-2.377147,0.10466482664744639
63~54_63~54,9.363098,9.551722,8.967207,8.786817,9.592642,0.16057939621115788
lig_03_ligNHMe~lig_07_ligOH_lig_03_ligNHMe~lig_07_ligOH,-2.382006,-2.416779,-2.500419,-2.435128,-2.459726,0.01994838893895943
lig_CAT-13e~lig_CAT-13g_lig_CAT-13e~lig_CAT-13g,-49.34219,-48.547358,-49.330533,-48.588928,-48.462915,0.19781966464520148
23~52_23~52,-67.222603,-66.857311,-66.45732,-65.361535,-67.604372,0.38510579885031554
lig_5~lig_6e_lig_5~lig_6e,4.801409,4.876494,4.868394,5.086279,4.865934,0.04854460357753482
lig_23471~lig_23479_lig_23471~lig_23479,-16.71088,-16.816761,-16.719492,-17.003262,-16.150146,0.14255881014668997
lig_p38a_2v~lig_p38a_2r_lig_p38a_2v~lig_p38a_2r,-44.660829,-46.211417,-44.673275,-44.702764,-44.267144,0.33673303122642956
42~50_42~50,-7.366373,-10.291756,0.690333,-5.656056,-1.112206,2.0150450885185323
50~41_50~41,-22.518245,-21.406676,-22.044404,-21.866399,-22.362442,0.1954408404186289
165~336_165~336,-5.505379,-4.902997,-9.737394,-0.478189,-7.289376,1.5280417607437633
lig_CAT-4k~lig_CAT-4n_lig_CAT-4k~lig_CAT-4n,-9.612021,-13.064594,-12.032733,-11.132809,-10.350737,0.6086933954450631
31~22_31~22,34.749426,34.490648,34.358587,34.920189,35.693585,0.23420243893371367
5p~5a_5p~5a,-20.6785,-19.668997,-19.613546,-20.686346,-20.373118,0.23677762735900532
lig_06_ligPyr~lig_04_ligNMe2_lig_06_ligPyr~lig_04_ligNMe2,12.890409,13.492373,13.30736,13.715845,13.057442,0.1477024522123448
61~57_61~57,-2.775152,-2.72376,-2.714329,-2.89903,-3.193988,0.08945503087384186
lig_jmc_30~lig_ejm_44_lig_jmc_30~lig_ejm_44,-30.742797,-31.925765,-31.902899,-30.754134,-32.414196,0.3389343811323067
215~338_215~338,6.300337,6.156693,5.695399,5.741758,5.632211,0.1350249397746949
15~18_15~18,-11.870822,-11.836584,-12.126349,-11.854576,-11.874259,0.05387450778336618
34~68_34~68,-10.681584,-15.046507,-10.650043,-11.843145,-3.14709,1.9537069607165605
lig_28~lig_1oi9_lig_28~lig_1oi9,49.028301,50.967132,50.408205,52.564835,51.027712,0.5695105879337982
lig_p38a_3fly~lig_p38a_3fln_lig_p38a_3fly~lig_p38a_3fln,-19.533461,-19.561224,-19.045754,-19.688396,-19.350232,0.11147451586690146
lig_p38a_2l~lig_p38a_2v_lig_p38a_2l~lig_p38a_2v,28.198772,28.840141,28.188881,27.926779,29.098335,0.2210888323501662
39~35_39~35,34.957012,34.585892,36.214092,35.712835,34.807071,7.449345677109366
34~33_34~33,-46.955034,-52.041643,-42.995899,-47.822094,-48.018723,1.4415447064847
lig_p38a_2m~lig_p38a_2r_lig_p38a_2m~lig_p38a_2r,33.87465,34.852945,34.111548,35.151599,30.912204,0.754176028870674
42~62_42~62,-0.118705,-0.055516,-0.020831,-0.030139,-0.478013,0.08605592606229974
lig_p38a_3fmk~lig_p38a_2v_lig_p38a_3fmk~lig_p38a_2v,4.507836,3.763247,5.262066,3.190715,4.93226,0.3796222828293145
lig_36~lig_46_lig_36~lig_46,-5.982628,-5.302321,-4.880601,-5.433319,-5.579998,0.17970568294480832
lig_jmc_23~lig_jmc_30_lig_jmc_23~lig_jmc_30,-10.683474,-10.533955,-10.625971,-10.524647,-10.670461,0.03342947610956528
CHEMBL3265027~CHEMBL3265009_CHEMBL3265027~CHEMBL3265009,-56.927868,-63.187946,-63.204929,-57.18024,-59.332497,1.3831779630602494
lig_47~lig_36_lig_47~lig_36,11.725232,12.751887,13.346424,12.329414,12.226258,0.2721454174778625
CHEMBL3265033~CHEMBL3265036_CHEMBL3265033~CHEMBL3265036,66.441926,70.946009,71.947505,69.262699,71.585615,1.0099166779716253
lig_ejm_31~lig_ejm_54_lig_ejm_31~lig_ejm_54,-0.615862,-0.692962,-0.764919,-0.620659,-0.709515,0.028180094017941103
lig_p38a_3fly~lig_p38a_2bb_lig_p38a_3fly~lig_p38a_2bb,-95.29043,-94.969259,-95.489502,-96.10902,-95.050528,0.20355936813922454
27~29_27~29,-67.916822,-66.651139,-65.870449,-68.415379,-69.59465,0.6555651023126089
338~167_338~167,41.802713,42.341897,42.466157,41.698871,42.327546,0.1565059798239043
lig_49932129~lig_48168913_lig_49932129~lig_48168913,-2.885637,-2.674581,-3.064315,-2.666882,-2.621242,0.08398663736369019
CHEMBL3265006~CHEMBL3265022_CHEMBL3265006~CHEMBL3265022,5.643712,5.42624,4.623494,3.37527,2.118861,0.6622536571667687
CHEMBL3259820~CHEMBL3265018_CHEMBL3259820~CHEMBL3265018,10.348724,9.349254,12.420316,11.596917,11.819938,0.5539743524226007
lig_6e~lig_1c_lig_6e~lig_1c,-5.747728,-5.961925,-6.088507,-6.273481,-5.846384,0.09218733897613059
CHEMBL1083517~CHEMBL1086410_CHEMBL1083517~CHEMBL1086410,28.697116,29.341177,28.934236,29.257398,29.587876,0.15661368696560335
5b~5k_5b~5k,9.537458,9.65155,9.640811,9.677533,9.650954,0.024320732167021502
lig_ejm_54~lig_ejm_55_lig_ejm_54~lig_ejm_55,5.819503,5.983172,6.001942,5.965379,5.916532,0.03269457268813887
lig_ejm_45~lig_ejm_54_lig_ejm_45~lig_ejm_54,-5.863142,-6.491831,-5.033912,-4.569726,-2.75189,0.6400818784126293
lig_CAT-13i~lig_CAT-17c_lig_CAT-13i~lig_CAT-17c,3.5187,4.48244,4.121169,3.598182,4.15724,0.18197144710267055
44~68_44~68,-35.968285,-34.412083,-33.737317,-32.59009,-33.113829,0.586504084443613
5m~5b_5m~5b,-4.506987,-4.499472,-4.490363,-4.467733,-4.23319,0.05200917568371957
41~33_41~33,38.863278,42.93486,37.220998,38.218166,40.372671,2.326337057275756
CHEMBL3265034~CHEMBL3265022_CHEMBL3265034~CHEMBL3265022,50.85028,51.517292,51.228766,51.460963,49.923111,0.2927832852265648
29~36_29~36,94.027374,93.120642,92.217724,92.961586,92.077298,0.3509962726398092
16~33_16~33,-0.832668,-0.29584,-1.18826,-0.756038,-0.190183,0.1831887987204458
64~35_64~35,2.106727,1.980689,1.929295,1.656342,2.247291,0.09867811516562323
59~55_59~55,-7.650359,-8.017348,-7.876286,-7.769874,-7.26841,0.12728887202171285
69~35_69~35,9.495922,9.502932,9.437369,9.410064,9.86116,0.08181260508112422
lig_1a~lig_3b_lig_1a~lig_3b,2.169306,2.106159,2.155151,2.044963,2.110874,0.021835039181554054
70~47_70~47,-0.589158,-0.560319,-0.307982,-0.657533,-0.503882,0.05935653017436245
CHEMBL3264999~CHEMBL3264996_CHEMBL3264999~CHEMBL3264996,1.560805,1.251153,1.433234,1.167082,1.43963,0.07090593161746062
34~25_34~25,-252.928224,-259.947933,-255.187818,-256.295209,-260.809201,1.475715831016014
165~7b_165~7b,-38.001312,-36.778516,-43.380342,-38.812965,-37.225102,1.1869381858496082
lig_CAT-13n~lig_CAT-17a_lig_CAT-13n~lig_CAT-17a,-60.489474,-60.358904,-60.475006,-60.473334,-60.209147,0.05343979858120709
lig_50181001~lig_49932714_lig_50181001~lig_49932714,-2.026124,-2.227289,-2.591649,-2.423256,-2.259154,0.09541058305900871
19~24_19~24,-64.747553,-63.24988,-63.272928,-64.458148,-63.885422,0.3035924116993696
lig_p38a_2t~lig_p38a_2p_lig_p38a_2t~lig_p38a_2p,-105.311301,-108.186488,-102.814833,-103.451461,-108.129427,1.1300967937186635
lig_22~lig_1h1r_lig_22~lig_1h1r,-0.018787,-0.010612,-0.004175,-0.066903,-0.049365,0.012052771837216533
38~65_38~65,3.63097,2.86125,2.946782,3.383858,3.298296,0.1423264155799618
46~47_46~47,-9.393562,-9.088414,-8.863001,-8.940391,-9.060627,0.09076430114477808
70~38_70~38,-7.796273,-6.753945,-7.087481,-6.949478,-6.620845,0.20492718645011454
22~24_22~24,-46.672519,-46.655498,-46.768511,-46.667923,-46.760246,0.024460086436069124
lig_35~lig_31_lig_35~lig_31,9.711623,9.933356,9.982749,9.831285,9.865399,0.0464750821103095
5n~5b_5n~5b,-26.86737,-26.607933,-26.005069,-26.578709,-30.560372,0.821291794229469
lig_CAT-13h~lig_CAT-17a_lig_CAT-13h~lig_CAT-17a,-1.152615,-1.348851,-1.345359,-1.249078,-1.298123,0.03641199856146324
lig_p38a_2gg~lig_p38a_3fln_lig_p38a_2gg~lig_p38a_3fln,73.181613,70.035461,68.075029,76.903492,70.174252,1.5412191587833508
lig_1h1q~lig_20_lig_1h1q~lig_20,-5.135091,1.44071,0.179464,-4.138727,-3.748924,1.2972430988264534
lig_49582468~lig_49582390_lig_49582468~lig_49582390,1.084947,1.213789,2.545811,1.866738,1.729337,0.26058056795233214
lig_49932714~lig_48168913_lig_49932714~lig_48168913,10.73731,10.837093,10.619091,10.93225,10.608727,0.062453296986948584
70~44_70~44,-1.10907,-0.756937,-0.992894,-0.778701,-0.812312,0.06881405865475457
CHEMBL3265006~CHEMBL3265015_CHEMBL3265006~CHEMBL3265015,-46.153851,-36.543263,-40.669855,-43.894153,-40.606214,1.6343277883004497
CHEMBL1096002~CHEMBL1082248_CHEMBL1096002~CHEMBL1082248,-2.944361,-3.966008,-0.851441,-1.838065,-6.76917,1.0181957454631698
23~256_23~256,12.645196,13.243478,13.460913,13.205328,12.632525,0.16849019570259863
lig_p38a_3flw~lig_p38a_2v_lig_p38a_3flw~lig_p38a_2v,7.988594,10.047269,6.87572,12.41526,7.910279,0.9867250713968201
28~32_28~32,-41.720673,-39.773141,-42.130149,-39.247913,-39.231108,0.6253813541908972
CHEMBL3265027~CHEMBL3265018_CHEMBL3265027~CHEMBL3265018,5.290174,5.078086,4.87702,4.834862,4.550185,0.12403526150962076
155~206_155~206,2.552384,2.624887,2.757162,2.800039,2.671701,0.04458019414785
42~54_42~54,1.60603,1.324365,1.223372,1.440389,0.764503,6.377934811205516
23~167_23~167,23.065864,22.815935,22.678458,22.733615,22.965461,0.07212615276486091
38~69_38~69,3.308475,2.323857,1.959632,3.052275,2.977119,0.2507805036731524
lig_49220548~lig_43249674_lig_49220548~lig_43249674,4.16383,3.517813,3.777251,3.950873,3.447467,0.13332011118672232
lig_CAT-13o~lig_CAT-13a_lig_CAT-13o~lig_CAT-13a,16.024024,15.978568,15.98177,15.829078,15.205596,0.15316703097285653
26~32_26~32,19.851701,20.027648,19.788999,19.795945,19.416855,0.09965164368318219
lig_p38a_2k~lig_p38a_3fly_lig_p38a_2k~lig_p38a_3fly,78.069318,75.329759,75.635898,76.600847,76.660327,0.47991973640947494
67~39_67~39,28.211177,25.506335,27.092149,25.685832,30.383195,0.8992671604071618
25~33_25~33,196.268055,196.237058,196.434472,196.402364,198.365805,0.407814788770024
lig_p38a_3fln~lig_p38a_2p_lig_p38a_3fln~lig_p38a_2p,-66.901995,-68.451747,-70.219312,-71.163709,-68.813297,0.7363731911044832
70~62_70~62,-1.715806,-1.664442,-1.84212,-1.847071,-2.05677,0.06789678379894003
CHEMBL3265019~CHEMBL3265006_CHEMBL3265019~CHEMBL3265006,-3.515028,-0.789768,-3.309806,-2.418473,-0.122845,0.6771089804720507
lig_50181001~lig_48168913_lig_50181001~lig_48168913,-12.851726,-13.969644,-13.396945,-13.147117,-13.256379,0.18453718029475813
23~69_23~69,-65.065862,-63.768683,-65.065505,-64.621064,-65.294788,0.271555252653782
lig_CAT-13h~lig_CAT-13k_lig_CAT-13h~lig_CAT-13k,1.625025,1.237074,0.825961,2.155324,1.966477,0.24155097539264875
lig_p38a_2o~lig_p38a_2s_lig_p38a_2o~lig_p38a_2s,90.882422,89.716247,89.938602,85.084357,92.030011,1.1841554997508317
lig_p38a_3flz~lig_p38a_2p_lig_p38a_3flz~lig_p38a_2p,-74.219931,-74.86125,-82.16841,-74.327999,-76.06062,1.4962819731411239
lig_1d~lig_7a_lig_1d~lig_7a,-1.535817,-1.596893,-1.665022,-1.664528,-1.514632,0.031386090627218935
CHEMBL1096002~CHEMBL1086409_CHEMBL1096002~CHEMBL1086409,-23.993372,-20.333962,-22.961954,-21.472442,-22.714751,0.633551783701885
63~65_63~65,5.717088,6.070217,5.769058,5.798366,5.86152,0.061352949624610575
lig_CAT-4l~lig_CAT-4n_lig_CAT-4l~lig_CAT-4n,79.437217,77.578581,74.262777,77.380066,77.288836,0.8311289399523162
lig_7a~lig_6e_lig_7a~lig_6e,7.269665,7.24195,7.139301,7.258352,7.255124,0.023807612934941717
CHEMBL3259820~CHEMBL3265009_CHEMBL3259820~CHEMBL3265009,-46.032623,-45.692253,-45.844684,-45.605923,-45.563414,0.08594282925212574
lig_CAT-17a~lig_CAT-17b_lig_CAT-17a~lig_CAT-17b,-9.207716,-8.789776,-8.616445,-8.852462,-8.684125,0.1028778613237074
out25~out17_out25~out17,-8.596614,-9.117296,-8.296059,-8.440219,-10.064227,0.32177529932687504
lig_1h1r~lig_30_lig_1h1r~lig_30,-50.724828,-50.046344,-50.319279,-50.722425,-50.66157,0.13499233680153888
163~57_163~57,3.665845,3.503152,3.64312,3.52227,3.805874,0.054802308656114164
CHEMBL3265028~CHEMBL3265021_CHEMBL3265028~CHEMBL3265021,6.786587,6.835499,7.084346,6.14838,6.73122,0.15449241843553352
lig_1oiu~lig_30_lig_1oiu~lig_30,81.420776,81.508976,81.594575,81.405814,81.547058,0.036251153234621594
24~30_24~30,84.996244,78.382877,82.528975,85.10604,77.205978,1.648293117724739
206~336_206~336,-4.356221,-4.219461,-4.215791,-4.059852,-3.877087,0.08191316932191058
lig_49396360~lig_50107616_lig_49396360~lig_50107616,3.895251,3.596033,4.266704,3.921955,3.972282,0.10676200942516959
lig_49582468~lig_49396360_lig_49582468~lig_49396360,-5.185477,-5.216816,-5.002779,-5.139852,-5.130064,0.03658694042769895
70~69_70~69,-14.195482,-13.994256,-14.534646,-14.365582,-14.03203,0.10173339323860182
18~32_18~32,43.916163,44.029516,45.697674,43.971785,43.722844,0.3612180238579741
lig_jmc_23~lig_jmc_27_lig_jmc_23~lig_jmc_27,-2.43542,-2.3545,-2.282885,-2.334099,-2.637016,0.06211862941260055
70~37_70~37,63.884634,63.770824,65.657439,64.076217,65.947539,0.4682414724680641
52~36_52~36,-15.854902,-15.941952,-15.851639,-15.868985,-15.873742,0.016458100342992322
lig_CAT-4i~lig_CAT-4k_lig_CAT-4i~lig_CAT-4k,-12.618225,-12.661337,-12.641216,-12.502318,-12.553701,0.029471029446899055
lig_p38a_2y~lig_p38a_2f_lig_p38a_2y~lig_p38a_2f,-46.180196,-41.02256,-41.616473,-43.472408,-43.031706,0.898368714991657
254~165_254~165,-8.1298,-8.0138,-8.363147,-8.062887,-7.999605,0.06635606474874767
CHEMBL3265029~CHEMBL3265033_CHEMBL3265029~CHEMBL3265033,-199.115635,-192.084737,-193.571287,-199.490385,-193.390784,1.5624350378836114
lig_CAT-13f~lig_CAT-13d_lig_CAT-13f~lig_CAT-13d,151.320294,148.408217,147.166135,149.84834,146.988102,0.8228735926314921
lig_p38a_2v~lig_p38a_3fmh_lig_p38a_2v~lig_p38a_3fmh,-2.388184,-5.025078,-3.212793,-6.028113,-4.405694,0.6450425976393033
lig_49585367~lig_48168913_lig_49585367~lig_48168913,-8.512083,-8.584907,-8.216634,-8.047314,-8.180798,0.10266743401751108
63~36_63~36,-18.925573,-18.883734,-18.24454,-18.628106,-18.556613,0.1233175178996885
234~256_234~256,7.309936,6.971069,7.209308,7.213541,7.398381,0.07142476689426432
251~156_251~156,-13.519891,-14.895546,-14.859109,-11.714109,-12.048999,0.6725763661108229
124~43_124~43,50.942039,52.13491,50.53478,51.362894,54.334974,0.6725707475593633
lig_22~lig_1h1s_lig_22~lig_1h1s,-132.938551,-132.506766,-131.844895,-132.269631,-132.549809,0.17980709382601973
156~336_156~336,4.669547,5.374836,4.797081,5.02578,5.14084,0.12477274871838002
lig_49585367~lig_50181001_lig_49585367~lig_50181001,0.52723,0.711399,0.796771,0.339717,0.330726,0.09470324587288442
CHEMBL3265029~CHEMBL3265030_n_CHEMBL3265029~CHEMBL3265030_n,10.280758,10.318707,12.475787,12.420901,9.959439,0.557657175521449
41~48_41~48,3.895519,4.151369,3.943025,3.939603,4.02153,0.0451148777194397
290~7b_290~7b,-40.327043,-36.277339,-43.171326,-40.777874,-37.861292,1.197896189680283
336~237_336~237,-8.441385,-8.733315,-9.069949,-8.532735,-8.625237,0.10874843045230562
lig_07_ligOH~lig_01_ligF_lig_07_ligOH~lig_01_ligF,20.728248,20.7518,20.792203,20.759887,20.853529,0.021670697202905452
lig_p38a_3flz~lig_p38a_2x_lig_p38a_3flz~lig_p38a_2x,7.764877,7.561524,7.349413,7.019951,7.622793,0.12953038169695946
58~41_58~41,-8.593384,-8.847294,-7.587996,-7.812513,-8.126861,0.2349021809538174
lig_46~lig_45_lig_46~lig_45,-49.105417,-49.38975,-48.801224,-48.650545,-48.539373,0.15557153435362173
lig_jmc_30~lig_ejm_46_lig_jmc_30~lig_ejm_46,8.148838,8.190343,7.882352,8.559147,8.159514,0.10805586334734445
234~231_234~231,-1.295458,-1.291319,-1.768157,-1.302407,-1.41041,0.09137693590912313
63~70_63~70,9.025358,8.788565,9.301072,9.913607,8.47876,0.24401616594123443
1~256_1~256,-0.941906,-1.5805,-1.78777,-0.681357,-0.988309,0.20863709014377094
19~29_19~29,-120.03094,-120.157859,-120.538502,-120.491253,-121.044637,0.17664235374999826
lig_07_ligOH~lig_04_ligNMe2_lig_07_ligOH~lig_04_ligNMe2,15.797582,15.948446,15.667515,15.919421,15.745711,0.052709134171412896
CHEMBL3265014~CHEMBL3265008_CHEMBL3265014~CHEMBL3265008,16.868736,14.132829,15.777578,11.681373,12.344955,0.9846959362617168
67~237_67~237,56.737069,56.169452,55.403489,55.829216,56.711458,0.2567505667992571
254~231_254~231,-17.112363,-16.838506,-16.585791,-17.412753,-17.113876,0.14014394998836
lig_49072088~lig_50107616_lig_49072088~lig_50107616,14.38233,14.636338,14.168915,14.360091,14.323434,0.07539914040398604
CHEMBL3265021~CHEMBL3265018_CHEMBL3265021~CHEMBL3265018,-29.281893,-29.328064,-29.267129,-29.155774,-29.217022,0.029470866089411116
41~68_41~68,-14.653935,-13.025573,-14.108395,-17.503168,-15.545901,0.7540432597287504
lig_33~lig_58_lig_33~lig_58,15.744673,15.792538,16.065353,16.680859,16.01793,0.16706751773477713
lig_p38a_2m~lig_p38a_2t_lig_p38a_2m~lig_p38a_2t,36.760355,35.769062,36.27055,36.674343,36.251342,0.17706011775117508
CHEMBL1085895~CHEMBL1086409_CHEMBL1085895~CHEMBL1086409,-2.694371,-5.346545,-3.659836,-5.597545,-3.521727,0.5603556588007657
164~155_164~155,-4.729302,-4.710881,-4.736462,-4.712207,-4.726877,0.004996120989327666
251~336_251~336,-1.432788,-1.018779,-0.882651,-0.978663,-0.976459,0.09635735849326714
lig_18660-1~lig_18652-1_lig_18660-1~lig_18652-1,26.911738,27.750152,27.07615,26.220157,28.927167,0.4575765124155086
11~out2_11~out2,19.390899,19.470238,19.397793,19.270886,19.118981,0.06164189711924792
lig_18637-1~lig_18633-1_lig_18637-1~lig_18633-1,34.9086,33.915482,33.828271,35.187164,34.482653,0.26702113037080094
163~266_163~266,9.517343,9.948261,10.703508,9.545182,9.855929,0.21461971275411754
CHEMBL3265026~CHEMBL3265006_CHEMBL3265026~CHEMBL3265006,-27.116413,-28.295462,-30.917172,-29.204313,-28.956922,0.6209452184269235
38~40_38~40,17.934149,16.825486,18.66445,16.827476,15.601692,0.5250192829761205
CHEMBL1082249~CHEMBL1086410_CHEMBL1082249~CHEMBL1086410,41.437451,43.195211,42.878239,43.079842,43.302763,0.3426125244185325
