lig_1,lig_2,freenrg,error,engine
ejm_50,ejm_43,-2.6251,0.2096,SOMD
ejm_43,ejm_49,0.3328,1.2564,SOMD
ejm_46,ejm_42,-0.1063,0.4498,SOMD
ejm_42,ejm_46,-0.5889,0.5082,SOMD
ejm_46,ejm_31,0.6008,0.4574,SOMD
ejm_31,ejm_46,-1.0238,0.463,SOMD
ejm_46,ejm_50,0.9217,3.8589,SOMD
ejm_50,ejm_46,0.5301,17.013,SOMD
ejm_46,ejm_49,-0.0249,0.4599,SOMD
ejm_49,ejm_46,1.1459,0.4558,SOMD
jmc_30,ejm_42,0.9031,1.1045,SOMD
jmc_30,ejm_31,1.3194,1.1143,SOMD
ejm_31,jmc_30,-2.3876,0.832,SOMD
jmc_30,ejm_50,1.0086,62.7828,SOMD
ejm_50,jmc_30,-1.4545,26966.3254,SOMD
jmc_30,ejm_49,1.0753,0.616,SOMD
ejm_49,jmc_30,-1.2329,0.7562,SOMD
ejm_49,ejm_42,1.854,1.1549,SOMD
ejm_31,ejm_50,-0.0591,0.1625,SOMD
ejm_50,ejm_31,-0.077,0.1734,SOMD
ejm_31,ejm_49,0.4214,1.4623,SOMD
ejm_49,ejm_31,0.834,0.819,SOMD
ejm_50,ejm_49,0.0079,480.9439,SOMD
ejm_49,ejm_50,-6.0361,207.0561,SOMD
lig_1,lig_2,freenrg,error,engine
ejm_45,ejm_55,2.7053,0.2972,SOMD
ejm_55,ejm_45,-1.0638,0.2935,SOMD
ejm_45,ejm_54,-1.2589,0.3519,SOMD
ejm_54,ejm_45,0.6215,0.3326,SOMD
ejm_44,ejm_45,-4.9921,2.7228,SOMD
ejm_45,ejm_43,1.9283,0.8345,SOMD
ejm_43,ejm_45,1.6447,0.839,SOMD
ejm_45,ejm_42,-0.153,0.3695,SOMD
ejm_45,ejm_50,2.7625,0.3453,SOMD
ejm_42,ejm_45,0.6243,0.3551,SOMD
ejm_50,ejm_45,-3.4006,0.3507,SOMD
intermediate_01,jmc_28,-0.0439,0.3186,SOMD
jmc_28,intermediate_01,2.3129,0.3541,SOMD
intermediate_01,ejm_55,-0.1414,0.1981,SOMD
ejm_55,intermediate_01,1.9459,0.1832,SOMD
intermediate_01,ejm_54,-0.5668,0.2445,SOMD
ejm_54,intermediate_01,2.829,0.2384,SOMD
intermediate_01,jmc_23,-2.0338,0.2528,SOMD
jmc_23,intermediate_01,3.7433,0.2574,SOMD
intermediate_01,ejm_44,-0.5154,0.3499,SOMD
ejm_44,intermediate_01,-0.0217,0.3629,SOMD
intermediate_01,jmc_27,-2.0778,0.3241,SOMD
jmc_27,intermediate_01,1.7334,0.309,SOMD
intermediate_01,ejm_43,-2.3057,0.2985,SOMD
ejm_43,intermediate_01,3.7261,0.3067,SOMD
intermediate_01,jmc_30,-2.5155,0.5075,SOMD
jmc_30,intermediate_01,1.9839,0.4636,SOMD
intermediate_01,ejm_42,-9.1818,0.2762,SOMD
ejm_42,intermediate_01,2.4056,0.2254,SOMD
intermediate_01,ejm_50,-1.189,2.4918,SOMD
ejm_50,intermediate_01,0.4106,3.8799,SOMD
ejm_47,jmc_28,-2.6744,22.2876,SOMD
jmc_28,ejm_47,-1.4368,4.2366,SOMD
ejm_47,ejm_54,-5.5512,1.0929,SOMD
ejm_54,ejm_47,3.8744,0.9379,SOMD
ejm_48,ejm_47,3.3938,1.5198,SOMD
ejm_47,jmc_23,0.8821,4.2085,SOMD
jmc_23,ejm_47,-1.5078,1.9682,SOMD
ejm_47,ejm_44,12.0022,14.9376,SOMD
ejm_44,ejm_47,-0.7173,1.1261,SOMD
ejm_47,jmc_27,-1.8572,2.5566,SOMD
jmc_27,ejm_47,-0.7579,8.3344,SOMD
ejm_47,ejm_43,4.2479,1.555,SOMD
ejm_43,ejm_47,-0.5469,1.7495,SOMD
ejm_47,ejm_46,0.0031,24.009,SOMD
ejm_46,ejm_47,2.5065,37.3349,SOMD
ejm_47,jmc_30,-4.1673,50.8863,SOMD
jmc_30,ejm_47,-1.0809,2.7934,SOMD
ejm_47,ejm_42,7.1625,0.6675,SOMD
ejm_42,ejm_47,-6.6017,2.9416,SOMD
ejm_31,ejm_47,0.8617,1.1878,SOMD
ejm_47,ejm_50,5.3254,26.965,SOMD
ejm_47,ejm_49,-1.3363,0.588,SOMD
ejm_49,ejm_47,0.5666,0.6683,SOMD
jmc_28,ejm_55,0.3553,0.3675,SOMD
ejm_55,jmc_28,2.2008,0.4654,SOMD
jmc_28,ejm_54,-6.1811,0.8103,SOMD
ejm_54,jmc_28,6.4893,0.8646,SOMD
ejm_48,jmc_28,-0.3532,0.7725,SOMD
jmc_28,jmc_23,-1.4291,0.0889,SOMD
jmc_23,jmc_28,1.3989,0.0932,SOMD
jmc_28,ejm_42,-0.07,0.946,SOMD
ejm_31,jmc_28,-2.0,0.604,SOMD
jmc_28,ejm_50,-0.4994,16.9613,SOMD
ejm_50,jmc_28,-1.1236,71.9186,SOMD
jmc_28,ejm_49,-0.791,0.5371,SOMD
ejm_49,jmc_28,1.1016,0.6304,SOMD
ejm_55,ejm_54,-1.4761,0.2046,SOMD
ejm_54,ejm_55,1.5598,0.1951,SOMD
ejm_55,ejm_48,1.2401,0.4614,SOMD
ejm_48,ejm_55,0.1059,0.445,SOMD
ejm_55,jmc_23,-0.0791,0.4315,SOMD
jmc_23,ejm_55,1.5161,0.4619,SOMD
ejm_55,jmc_27,-3.3506,0.418,SOMD
jmc_27,ejm_55,0.412,0.4074,SOMD
ejm_55,ejm_43,2.3877,0.2021,SOMD
ejm_43,ejm_55,1.5083,0.1694,SOMD
ejm_55,ejm_46,0.7142,0.3601,SOMD
ejm_46,ejm_55,-0.1729,0.3766,SOMD
ejm_55,jmc_30,1.1464,0.6173,SOMD
jmc_30,ejm_55,1.7327,0.5081,SOMD
ejm_55,ejm_42,0.8763,0.1024,SOMD
ejm_42,ejm_55,-0.0158,0.1013,SOMD
ejm_55,ejm_49,2.5757,0.628,SOMD
ejm_49,ejm_55,-5.3468,0.6948,SOMD
ejm_48,ejm_54,1.6386,0.5706,SOMD
ejm_54,jmc_23,-1.6439,0.8568,SOMD
jmc_23,ejm_54,-1.5986,0.6729,SOMD
ejm_54,ejm_44,4.5167,0.4264,SOMD
ejm_44,ejm_54,-3.1815,0.4183,SOMD
ejm_54,jmc_27,0.9718,0.8592,SOMD
jmc_27,ejm_54,-0.5728,0.7474,SOMD
ejm_54,ejm_43,1.5873,0.3328,SOMD
ejm_43,ejm_54,1.5322,0.3089,SOMD
ejm_54,ejm_46,-0.5321,0.5487,SOMD
ejm_54,jmc_30,5.8088,1.0424,SOMD
ejm_54,ejm_42,1.4029,0.2967,SOMD
ejm_42,ejm_54,-0.9235,0.2393,SOMD
ejm_54,ejm_49,2.572,1.092,SOMD
ejm_49,ejm_54,-4.1626,1.2264,SOMD
ejm_48,jmc_23,-1.121,0.5694,SOMD
ejm_48,jmc_27,-1.4845,0.5704,SOMD
jmc_27,ejm_48,-0.7744,0.6504,SOMD
ejm_48,ejm_43,1.6608,6.0998,SOMD
ejm_43,ejm_48,2.4133,1.2674,SOMD
ejm_48,ejm_46,-0.2492,0.9194,SOMD
ejm_46,ejm_48,0.3979,0.7,SOMD
ejm_48,jmc_30,-1.6049,0.991,SOMD
jmc_30,ejm_48,-0.1457,0.851,SOMD
ejm_42,ejm_48,-2.3924,0.6286,SOMD
ejm_48,ejm_31,-0.091,0.5232,SOMD
ejm_48,ejm_50,0.8055,26.8144,SOMD
ejm_48,ejm_49,-2.0723,0.7432,SOMD
ejm_49,ejm_48,6.9589,0.6588,SOMD
jmc_23,ejm_44,2.9755,4.5286,SOMD
ejm_44,jmc_23,-2.4707,4.3441,SOMD
jmc_23,ejm_43,3.4018,0.9867,SOMD
ejm_43,jmc_23,0.0192,0.7264,SOMD
jmc_23,jmc_30,0.2794,0.1046,SOMD
jmc_30,jmc_23,-0.6707,0.095,SOMD
ejm_42,jmc_23,-2.2323,0.5706,SOMD
jmc_23,ejm_31,2.2529,0.6026,SOMD
ejm_31,jmc_23,-2.138,0.5758,SOMD
jmc_23,ejm_50,-6.0557,9.0238,SOMD
ejm_50,jmc_23,0.9894,10.867,SOMD
jmc_23,ejm_49,3.6282,0.4704,SOMD
ejm_49,jmc_23,-3.0136,0.5072,SOMD
jmc_27,ejm_44,-2.3292,1.771,SOMD
ejm_44,jmc_30,1.4145,8.5255,SOMD
jmc_30,ejm_44,4.7346,8.4096,SOMD
ejm_44,ejm_42,-1.6762,0.3114,SOMD
ejm_42,ejm_44,2.8513,0.301,SOMD
ejm_44,ejm_50,-1.5817,0.3126,SOMD
ejm_50,ejm_44,3.8697,0.3391,SOMD
ejm_44,ejm_49,-30.2134,25.3508,SOMD
ejm_49,ejm_44,2.9294,3.0074,SOMD
jmc_27,ejm_43,-2.4663,0.8803,SOMD
ejm_43,jmc_27,-19.7924,1.5612,SOMD
jmc_27,ejm_42,0.6289,0.6933,SOMD
ejm_42,jmc_27,-1.3588,0.7781,SOMD
jmc_27,ejm_31,0.914,0.8008,SOMD
ejm_31,jmc_27,-2.7007,0.7329,SOMD
ejm_50,jmc_27,0.1626,52.6997,SOMD
jmc_27,ejm_49,1.2129,0.4526,SOMD
ejm_49,jmc_27,-2.33,0.557,SOMD
ejm_43,ejm_46,0.7668,0.5512,SOMD
ejm_46,ejm_43,0.1568,0.7946,SOMD
jmc_30,ejm_43,3.4723,1.2303,SOMD
ejm_43,ejm_42,1.0474,0.2143,SOMD
ejm_42,ejm_43,-1.6053,0.219,SOMD
ejm_43,ejm_50,1.673,0.2103,SOMD
ejm_50,ejm_43,1.6784,0.2548,SOMD
ejm_49,ejm_43,-0.5844,1.041,SOMD
ejm_42,ejm_46,-0.1097,0.4859,SOMD
ejm_46,ejm_31,-0.6912,0.8989,SOMD
ejm_46,ejm_50,-3.9912,2.9949,SOMD
ejm_50,ejm_46,-0.2964,6.1465,SOMD
ejm_46,ejm_49,2.6165,0.5362,SOMD
ejm_49,ejm_46,-2.4267,0.4707,SOMD
jmc_30,ejm_42,-1.2509,1.0308,SOMD
ejm_42,jmc_30,1.5244,0.8463,SOMD
jmc_30,ejm_31,2.1166,1.0918,SOMD
ejm_31,jmc_30,-1.1243,2.1509,SOMD
jmc_30,ejm_50,1.9408,605.2706,SOMD
ejm_50,jmc_30,0.042,1986.33,SOMD
jmc_30,ejm_49,-1.3318,0.5911,SOMD
ejm_42,ejm_49,-1.4071,0.9059,SOMD
ejm_49,ejm_42,-0.9574,0.7931,SOMD
ejm_31,ejm_50,-1.2459,0.1556,SOMD
ejm_50,ejm_31,0.063,0.1559,SOMD
ejm_31,ejm_49,-0.9202,0.9607,SOMD
ejm_49,ejm_31,0.1235,1.1365,SOMD
ejm_50,ejm_49,-4.1075,1453.2382,SOMD
ejm_49,ejm_50,2.1155,2372.7639,SOMD
lig_1,lig_2,freenrg,error,engine
ejm_50,ejm_49,0.6932,95.6259,SOMD
