Index_1   ,Index_2   ,Filename_1               ,Filename_2               ,Str_sim        ,Eff_sim        ,Loose_sim      ,Connect   
8         ,27        ,008_17409.sdf            ,027_17400.sdf            ,0.26106        ,0.26106        ,0.26106        ,No        ,
8         ,28        ,008_17409.sdf            ,028_19060.sdf            ,0.17484        ,0.17484        ,0.17484        ,No        ,
8         ,29        ,008_17409.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
8         ,30        ,008_17409.sdf            ,030_17877.sdf            ,0.83803        ,0.83803        ,0.83803        ,Yes       ,
8         ,31        ,008_17409.sdf            ,031_17402.sdf            ,0.37072        ,0.37072        ,0.37072        ,No        ,
8         ,32        ,008_17409.sdf            ,032_19050.sdf            ,0.11171        ,0.11171        ,0.11171        ,No        ,
9         ,10        ,009_17401.sdf            ,010_18004.sdf            ,0.50554        ,0.50554        ,0.50554        ,No        ,
9         ,11        ,009_17401.sdf            ,011_19030.sdf            ,0.18430        ,0.18430        ,0.18430        ,No        ,
9         ,12        ,009_17401.sdf            ,012_19051.sdf            ,0.51497        ,0.51497        ,0.51497        ,No        ,
9         ,13        ,009_17401.sdf            ,013_18945.sdf            ,0.80166        ,0.80166        ,0.80166        ,No        ,
9         ,14        ,009_17401.sdf            ,014_18006.sdf            ,0.24842        ,0.24842        ,0.24842        ,No        ,
9         ,15        ,009_17401.sdf            ,015_20213.sdf            ,0.32590        ,0.32590        ,0.32590        ,No        ,
9         ,16        ,009_17401.sdf            ,016_19052.sdf            ,0.28726        ,0.28726        ,0.28726        ,No        ,
9         ,17        ,009_17401.sdf            ,017_17411.sdf            ,0.17771        ,0.17771        ,0.17771        ,No        ,
9         ,18        ,009_17401.sdf            ,018_19031.sdf            ,0.11402        ,0.11402        ,0.11402        ,No        ,
9         ,19        ,009_17401.sdf            ,019_17399.sdf            ,0.23612        ,0.23612        ,0.23612        ,No        ,
9         ,20        ,009_17401.sdf            ,020_19032.sdf            ,0.10726        ,0.10726        ,0.10726        ,No        ,
9         ,21        ,009_17401.sdf            ,021_18941.sdf            ,0.42025        ,0.42025        ,0.42025        ,No        ,
9         ,22        ,009_17401.sdf            ,022_18661.sdf            ,0.45669        ,0.45669        ,0.45669        ,No        ,
9         ,23        ,009_17401.sdf            ,023_18939.sdf            ,0.55757        ,0.55757        ,0.55757        ,No        ,
9         ,24        ,009_17401.sdf            ,024_17876.sdf            ,0.43456        ,0.43456        ,0.43456        ,No        ,
9         ,25        ,009_17401.sdf            ,025_19362.sdf            ,0.76927        ,0.76927        ,0.76927        ,Yes       ,
9         ,26        ,009_17401.sdf            ,026_19061.sdf            ,0.13691        ,0.13691        ,0.13691        ,No        ,
9         ,27        ,009_17401.sdf            ,027_17400.sdf            ,0.23642        ,0.23642        ,0.23642        ,No        ,
9         ,28        ,009_17401.sdf            ,028_19060.sdf            ,0.16430        ,0.16430        ,0.16430        ,No        ,
9         ,29        ,009_17401.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
9         ,30        ,009_17401.sdf            ,030_17877.sdf            ,0.49062        ,0.49062        ,0.49062        ,No        ,
9         ,31        ,009_17401.sdf            ,031_17402.sdf            ,0.83519        ,0.83519        ,0.83519        ,Yes       ,
9         ,32        ,009_17401.sdf            ,032_19050.sdf            ,0.44882        ,0.44882        ,0.44882        ,No        ,
10        ,11        ,010_18004.sdf            ,011_19030.sdf            ,0.11101        ,0.11101        ,0.11101        ,No        ,
10        ,12        ,010_18004.sdf            ,012_19051.sdf            ,0.64261        ,0.64261        ,0.64261        ,No        ,
10        ,13        ,010_18004.sdf            ,013_18945.sdf            ,0.37628        ,0.37628        ,0.37628        ,No        ,
10        ,14        ,010_18004.sdf            ,014_18006.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
10        ,15        ,010_18004.sdf            ,015_20213.sdf            ,0.45531        ,0.45531        ,0.45531        ,No        ,
10        ,16        ,010_18004.sdf            ,016_19052.sdf            ,0.49777        ,0.49777        ,0.49777        ,No        ,
10        ,17        ,010_18004.sdf            ,017_17411.sdf            ,0.04424        ,0.04424        ,0.04424        ,No        ,
10        ,18        ,010_18004.sdf            ,018_19031.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
10        ,19        ,010_18004.sdf            ,019_17399.sdf            ,0.18161        ,0.18161        ,0.18161        ,No        ,
10        ,20        ,010_18004.sdf            ,020_19032.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
10        ,21        ,010_18004.sdf            ,021_18941.sdf            ,0.57562        ,0.57562        ,0.57562        ,No        ,
10        ,22        ,010_18004.sdf            ,022_18661.sdf            ,0.28215        ,0.28215        ,0.28215        ,No        ,
10        ,23        ,010_18004.sdf            ,023_18939.sdf            ,0.35525        ,0.35525        ,0.35525        ,No        ,
10        ,24        ,010_18004.sdf            ,024_17876.sdf            ,0.53848        ,0.53848        ,0.53848        ,No        ,
10        ,25        ,010_18004.sdf            ,025_19362.sdf            ,0.27917        ,0.27917        ,0.27917        ,No        ,
10        ,26        ,010_18004.sdf            ,026_19061.sdf            ,0.14701        ,0.14701        ,0.14701        ,No        ,
10        ,27        ,010_18004.sdf            ,027_17400.sdf            ,0.23244        ,0.23244        ,0.23244        ,No        ,
10        ,28        ,010_18004.sdf            ,028_19060.sdf            ,0.14645        ,0.14645        ,0.14645        ,No        ,
10        ,29        ,010_18004.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
10        ,30        ,010_18004.sdf            ,030_17877.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
10        ,31        ,010_18004.sdf            ,031_17402.sdf            ,0.35295        ,0.35295        ,0.35295        ,No        ,
10        ,32        ,010_18004.sdf            ,032_19050.sdf            ,0.60544        ,0.60544        ,0.60544        ,No        ,
11        ,12        ,011_19030.sdf            ,012_19051.sdf            ,0.11302        ,0.11302        ,0.11302        ,No        ,
11        ,13        ,011_19030.sdf            ,013_18945.sdf            ,0.15239        ,0.15239        ,0.15239        ,No        ,
11        ,14        ,011_19030.sdf            ,014_18006.sdf            ,0.09690        ,0.09690        ,0.09690        ,No        ,
11        ,15        ,011_19030.sdf            ,015_20213.sdf            ,0.06934        ,0.06934        ,0.06934        ,No        ,
11        ,16        ,011_19030.sdf            ,016_19052.sdf            ,0.06860        ,0.06860        ,0.06860        ,No        ,
11        ,17        ,011_19030.sdf            ,017_17411.sdf            ,0.06730        ,0.06730        ,0.06730        ,No        ,
11        ,18        ,011_19030.sdf            ,018_19031.sdf            ,0.03545        ,0.03545        ,0.03545        ,No        ,
11        ,19        ,011_19030.sdf            ,019_17399.sdf            ,0.05684        ,0.05684        ,0.05684        ,No        ,
11        ,20        ,011_19030.sdf            ,020_19032.sdf            ,0.04271        ,0.04271        ,0.04271        ,No        ,
11        ,21        ,011_19030.sdf            ,021_18941.sdf            ,0.09922        ,0.09922        ,0.09922        ,No        ,
11        ,22        ,011_19030.sdf            ,022_18661.sdf            ,0.11239        ,0.11239        ,0.11239        ,No        ,
11        ,23        ,011_19030.sdf            ,023_18939.sdf            ,0.08638        ,0.08638        ,0.08638        ,No        ,
11        ,24        ,011_19030.sdf            ,024_17876.sdf            ,0.09817        ,0.09817        ,0.09817        ,No        ,
11        ,25        ,011_19030.sdf            ,025_19362.sdf            ,0.12491        ,0.12491        ,0.12491        ,No        ,
11        ,26        ,011_19030.sdf            ,026_19061.sdf            ,0.06095        ,0.06095        ,0.06095        ,No        ,
11        ,27        ,011_19030.sdf            ,027_17400.sdf            ,0.08708        ,0.08708        ,0.08708        ,No        ,
11        ,28        ,011_19030.sdf            ,028_19060.sdf            ,0.05062        ,0.05062        ,0.05062        ,No        ,
11        ,29        ,011_19030.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
11        ,30        ,011_19030.sdf            ,030_17877.sdf            ,0.13335        ,0.13335        ,0.13335        ,No        ,
11        ,31        ,011_19030.sdf            ,031_17402.sdf            ,0.16571        ,0.16571        ,0.16571        ,No        ,
11        ,32        ,011_19030.sdf            ,032_19050.sdf            ,0.09402        ,0.09402        ,0.09402        ,No        ,
12        ,13        ,012_19051.sdf            ,013_18945.sdf            ,0.42477        ,0.42477        ,0.42477        ,No        ,
12        ,14        ,012_19051.sdf            ,014_18006.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
12        ,15        ,012_19051.sdf            ,015_20213.sdf            ,0.73338        ,0.73338        ,0.73338        ,Yes       ,
12        ,16        ,012_19051.sdf            ,016_19052.sdf            ,0.64152        ,0.64152        ,0.64152        ,No        ,
12        ,17        ,012_19051.sdf            ,017_17411.sdf            ,0.06845        ,0.06845        ,0.06845        ,No        ,
12        ,18        ,012_19051.sdf            ,018_19031.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
12        ,19        ,012_19051.sdf            ,019_17399.sdf            ,0.30220        ,0.30220        ,0.30220        ,No        ,
12        ,20        ,012_19051.sdf            ,020_19032.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
12        ,21        ,012_19051.sdf            ,021_18941.sdf            ,0.75867        ,0.75867        ,0.75867        ,No        ,
12        ,22        ,012_19051.sdf            ,022_18661.sdf            ,0.38928        ,0.38928        ,0.38928        ,No        ,
12        ,23        ,012_19051.sdf            ,023_18939.sdf            ,0.48696        ,0.48696        ,0.48696        ,No        ,
12        ,24        ,012_19051.sdf            ,024_17876.sdf            ,0.76672        ,0.76672        ,0.76672        ,No        ,
12        ,25        ,012_19051.sdf            ,025_19362.sdf            ,0.29377        ,0.29377        ,0.29377        ,No        ,
12        ,26        ,012_19051.sdf            ,026_19061.sdf            ,0.18840        ,0.18840        ,0.18840        ,No        ,
12        ,27        ,012_19051.sdf            ,027_17400.sdf            ,0.29506        ,0.29506        ,0.29506        ,No        ,
12        ,28        ,012_19051.sdf            ,028_19060.sdf            ,0.22392        ,0.22392        ,0.22392        ,No        ,
12        ,29        ,012_19051.sdf            ,029_18983.sdf            ,0.78070        ,0.78070        ,0.78070        ,Yes       ,
12        ,30        ,012_19051.sdf            ,030_17877.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
12        ,31        ,012_19051.sdf            ,031_17402.sdf            ,0.42627        ,0.42627        ,0.42627        ,No        ,
12        ,32        ,012_19051.sdf            ,032_19050.sdf            ,0.81715        ,0.81715        ,0.81715        ,Yes       ,
13        ,14        ,013_18945.sdf            ,014_18006.sdf            ,0.24627        ,0.24627        ,0.24627        ,No        ,
13        ,15        ,013_18945.sdf            ,015_20213.sdf            ,0.27053        ,0.27053        ,0.27053        ,No        ,
13        ,16        ,013_18945.sdf            ,016_19052.sdf            ,0.23898        ,0.23898        ,0.23898        ,No        ,
13        ,17        ,013_18945.sdf            ,017_17411.sdf            ,0.18498        ,0.18498        ,0.18498        ,No        ,
13        ,18        ,013_18945.sdf            ,018_19031.sdf            ,0.12976        ,0.12976        ,0.12976        ,No        ,
13        ,19        ,013_18945.sdf            ,019_17399.sdf            ,0.16629        ,0.16629        ,0.16629        ,No        ,
13        ,20        ,013_18945.sdf            ,020_19032.sdf            ,0.13403        ,0.13403        ,0.13403        ,No        ,
13        ,21        ,013_18945.sdf            ,021_18941.sdf            ,0.32652        ,0.32652        ,0.32652        ,No        ,
13        ,22        ,013_18945.sdf            ,022_18661.sdf            ,0.30445        ,0.30445        ,0.30445        ,No        ,
13        ,23        ,013_18945.sdf            ,023_18939.sdf            ,0.53848        ,0.53848        ,0.53848        ,No        ,
13        ,24        ,013_18945.sdf            ,024_17876.sdf            ,0.33019        ,0.33019        ,0.33019        ,No        ,
13        ,25        ,013_18945.sdf            ,025_19362.sdf            ,0.83519        ,0.83519        ,0.83519        ,Yes       ,
13        ,26        ,013_18945.sdf            ,026_19061.sdf            ,0.15473        ,0.15473        ,0.15473        ,No        ,
13        ,27        ,013_18945.sdf            ,027_17400.sdf            ,0.21333        ,0.21333        ,0.21333        ,No        ,
13        ,28        ,013_18945.sdf            ,028_19060.sdf            ,0.14980        ,0.14980        ,0.14980        ,No        ,
13        ,29        ,013_18945.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
13        ,30        ,013_18945.sdf            ,030_17877.sdf            ,0.42690        ,0.42690        ,0.42690        ,No        ,
13        ,31        ,013_18945.sdf            ,031_17402.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
13        ,32        ,013_18945.sdf            ,032_19050.sdf            ,0.33513        ,0.33513        ,0.33513        ,No        ,
14        ,15        ,014_18006.sdf            ,015_20213.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
14        ,16        ,014_18006.sdf            ,016_19052.sdf            ,0.04650        ,0.04650        ,0.04650        ,No        ,
14        ,17        ,014_18006.sdf            ,017_17411.sdf            ,0.75867        ,0.75867        ,0.75867        ,Yes       ,
14        ,18        ,014_18006.sdf            ,018_19031.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
14        ,19        ,014_18006.sdf            ,019_17399.sdf            ,0.06611        ,0.06611        ,0.06611        ,No        ,
14        ,20        ,014_18006.sdf            ,020_19032.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
14        ,21        ,014_18006.sdf            ,021_18941.sdf            ,0.10506        ,0.10506        ,0.10506        ,No        ,
14        ,22        ,014_18006.sdf            ,022_18661.sdf            ,0.15580        ,0.15580        ,0.15580        ,No        ,
14        ,23        ,014_18006.sdf            ,023_18939.sdf            ,0.19165        ,0.19165        ,0.19165        ,No        ,
14        ,24        ,014_18006.sdf            ,024_17876.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
14        ,25        ,014_18006.sdf            ,025_19362.sdf            ,0.20288        ,0.20288        ,0.20288        ,No        ,
14        ,26        ,014_18006.sdf            ,026_19061.sdf            ,0.06635        ,0.06635        ,0.06635        ,No        ,
14        ,27        ,014_18006.sdf            ,027_17400.sdf            ,0.11838        ,0.11838        ,0.11838        ,No        ,
14        ,28        ,014_18006.sdf            ,028_19060.sdf            ,0.05389        ,0.05389        ,0.05389        ,No        ,
14        ,29        ,014_18006.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
14        ,30        ,014_18006.sdf            ,030_17877.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
14        ,31        ,014_18006.sdf            ,031_17402.sdf            ,0.22902        ,0.22902        ,0.22902        ,No        ,
14        ,32        ,014_18006.sdf            ,032_19050.sdf            ,0.04966        ,0.04966        ,0.04966        ,No        ,
15        ,16        ,015_20213.sdf            ,016_19052.sdf            ,0.46792        ,0.46792        ,0.46792        ,No        ,
15        ,17        ,015_20213.sdf            ,017_17411.sdf            ,0.07718        ,0.07718        ,0.07718        ,No        ,
15        ,18        ,015_20213.sdf            ,018_19031.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
15        ,19        ,015_20213.sdf            ,019_17399.sdf            ,0.20655        ,0.20655        ,0.20655        ,No        ,
15        ,20        ,015_20213.sdf            ,020_19032.sdf            ,0.04917        ,0.04917        ,0.04917        ,No        ,
15        ,21        ,015_20213.sdf            ,021_18941.sdf            ,0.51812        ,0.51812        ,0.51812        ,No        ,
15        ,22        ,015_20213.sdf            ,022_18661.sdf            ,0.31789        ,0.31789        ,0.31789        ,No        ,
15        ,23        ,015_20213.sdf            ,023_18939.sdf            ,0.40347        ,0.40347        ,0.40347        ,No        ,
15        ,24        ,015_20213.sdf            ,024_17876.sdf            ,0.64426        ,0.64426        ,0.64426        ,No        ,
15        ,25        ,015_20213.sdf            ,025_19362.sdf            ,0.30644        ,0.30644        ,0.30644        ,No        ,
15        ,26        ,015_20213.sdf            ,026_19061.sdf            ,0.17030        ,0.17030        ,0.17030        ,No        ,
15        ,27        ,015_20213.sdf            ,027_17400.sdf            ,0.23453        ,0.23453        ,0.23453        ,No        ,
15        ,28        ,015_20213.sdf            ,028_19060.sdf            ,0.17062        ,0.17062        ,0.17062        ,No        ,
15        ,29        ,015_20213.sdf            ,029_18983.sdf            ,0.70650        ,0.70650        ,0.70650        ,No        ,
15        ,30        ,015_20213.sdf            ,030_17877.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
15        ,31        ,015_20213.sdf            ,031_17402.sdf            ,0.35997        ,0.35997        ,0.35997        ,No        ,
15        ,32        ,015_20213.sdf            ,032_19050.sdf            ,0.61633        ,0.61633        ,0.61633        ,No        ,
16        ,17        ,016_19052.sdf            ,017_17411.sdf            ,0.11349        ,0.11349        ,0.11349        ,No        ,
16        ,18        ,016_19052.sdf            ,018_19031.sdf            ,0.06586        ,0.06586        ,0.06586        ,No        ,
16        ,19        ,016_19052.sdf            ,019_17399.sdf            ,0.11553        ,0.11553        ,0.11553        ,No        ,
16        ,20        ,016_19052.sdf            ,020_19032.sdf            ,0.07334        ,0.07334        ,0.07334        ,No        ,
16        ,21        ,016_19052.sdf            ,021_18941.sdf            ,0.75594        ,0.75594        ,0.75594        ,Yes       ,
16        ,22        ,016_19052.sdf            ,022_18661.sdf            ,0.22010        ,0.22010        ,0.22010        ,No        ,
16        ,23        ,016_19052.sdf            ,023_18939.sdf            ,0.28964        ,0.28964        ,0.28964        ,No        ,
16        ,24        ,016_19052.sdf            ,024_17876.sdf            ,0.69667        ,0.69667        ,0.69667        ,No        ,
16        ,25        ,016_19052.sdf            ,025_19362.sdf            ,0.25241        ,0.25241        ,0.25241        ,No        ,
16        ,26        ,016_19052.sdf            ,026_19061.sdf            ,0.08418        ,0.08418        ,0.08418        ,No        ,
16        ,27        ,016_19052.sdf            ,027_17400.sdf            ,0.15780        ,0.15780        ,0.15780        ,No        ,
16        ,28        ,016_19052.sdf            ,028_19060.sdf            ,0.09225        ,0.09225        ,0.09225        ,No        ,
16        ,29        ,016_19052.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
16        ,30        ,016_19052.sdf            ,030_17877.sdf            ,0.20459        ,0.20459        ,0.20459        ,No        ,
16        ,31        ,016_19052.sdf            ,031_17402.sdf            ,0.27331        ,0.27331        ,0.27331        ,No        ,
16        ,32        ,016_19052.sdf            ,032_19050.sdf            ,0.83809        ,0.83809        ,0.83809        ,Yes       ,
17        ,18        ,017_17411.sdf            ,018_19031.sdf            ,0.00114        ,0.00114        ,0.00114        ,No        ,
17        ,19        ,017_17411.sdf            ,019_17399.sdf            ,0.02739        ,0.02739        ,0.02739        ,No        ,
17        ,20        ,017_17411.sdf            ,020_19032.sdf            ,0.01204        ,0.01204        ,0.01204        ,No        ,
17        ,21        ,017_17411.sdf            ,021_18941.sdf            ,0.08830        ,0.08830        ,0.08830        ,No        ,
17        ,22        ,017_17411.sdf            ,022_18661.sdf            ,0.07542        ,0.07542        ,0.07542        ,No        ,
17        ,23        ,017_17411.sdf            ,023_18939.sdf            ,0.10116        ,0.10116        ,0.10116        ,No        ,
17        ,24        ,017_17411.sdf            ,024_17876.sdf            ,0.03794        ,0.03794        ,0.03794        ,No        ,
17        ,25        ,017_17411.sdf            ,025_19362.sdf            ,0.09469        ,0.09469        ,0.09469        ,No        ,
17        ,26        ,017_17411.sdf            ,026_19061.sdf            ,0.01900        ,0.01900        ,0.01900        ,No        ,
17        ,27        ,017_17411.sdf            ,027_17400.sdf            ,0.05291        ,0.05291        ,0.05291        ,No        ,
17        ,28        ,017_17411.sdf            ,028_19060.sdf            ,0.01703        ,0.01703        ,0.01703        ,No        ,
17        ,29        ,017_17411.sdf            ,029_18983.sdf            ,0.17715        ,0.17715        ,0.17715        ,No        ,
17        ,30        ,017_17411.sdf            ,030_17877.sdf            ,0.07945        ,0.07945        ,0.07945        ,No        ,
17        ,31        ,017_17411.sdf            ,031_17402.sdf            ,0.12836        ,0.12836        ,0.12836        ,No        ,
17        ,32        ,017_17411.sdf            ,032_19050.sdf            ,0.03844        ,0.03844        ,0.03844        ,No        ,
18        ,19        ,018_19031.sdf            ,019_17399.sdf            ,0.02704        ,0.02704        ,0.02704        ,No        ,
18        ,20        ,018_19031.sdf            ,020_19032.sdf            ,0.75867        ,0.75867        ,0.75867        ,Yes       ,
18        ,21        ,018_19031.sdf            ,021_18941.sdf            ,0.05513        ,0.05513        ,0.05513        ,No        ,
18        ,22        ,018_19031.sdf            ,022_18661.sdf            ,0.07511        ,0.07511        ,0.07511        ,No        ,
18        ,23        ,018_19031.sdf            ,023_18939.sdf            ,0.08274        ,0.08274        ,0.08274        ,No        ,
18        ,24        ,018_19031.sdf            ,024_17876.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
18        ,25        ,018_19031.sdf            ,025_19362.sdf            ,0.09758        ,0.09758        ,0.09758        ,No        ,
18        ,26        ,018_19031.sdf            ,026_19061.sdf            ,0.03997        ,0.03997        ,0.03997        ,No        ,
18        ,27        ,018_19031.sdf            ,027_17400.sdf            ,0.05770        ,0.05770        ,0.05770        ,No        ,
18        ,28        ,018_19031.sdf            ,028_19060.sdf            ,0.02397        ,0.02397        ,0.02397        ,No        ,
18        ,29        ,018_19031.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
18        ,30        ,018_19031.sdf            ,030_17877.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
18        ,31        ,018_19031.sdf            ,031_17402.sdf            ,0.12684        ,0.12684        ,0.12684        ,No        ,
18        ,32        ,018_19031.sdf            ,032_19050.sdf            ,0.02578        ,0.02578        ,0.02578        ,No        ,
19        ,20        ,019_17399.sdf            ,020_19032.sdf            ,0.06875        ,0.06875        ,0.06875        ,No        ,
19        ,21        ,019_17399.sdf            ,021_18941.sdf            ,0.32445        ,0.32445        ,0.32445        ,No        ,
19        ,22        ,019_17399.sdf            ,022_18661.sdf            ,0.32561        ,0.32561        ,0.32561        ,No        ,
19        ,23        ,019_17399.sdf            ,023_18939.sdf            ,0.45770        ,0.45770        ,0.45770        ,Yes       ,
19        ,24        ,019_17399.sdf            ,024_17876.sdf            ,0.39588        ,0.39588        ,0.39588        ,No        ,
19        ,25        ,019_17399.sdf            ,025_19362.sdf            ,0.25167        ,0.25167        ,0.25167        ,No        ,
19        ,26        ,019_17399.sdf            ,026_19061.sdf            ,0.38661        ,0.38661        ,0.38661        ,Yes       ,
19        ,27        ,019_17399.sdf            ,027_17400.sdf            ,0.28351        ,0.28351        ,0.28351        ,No        ,
19        ,28        ,019_17399.sdf            ,028_19060.sdf            ,0.80166        ,0.80166        ,0.80166        ,Yes       ,
19        ,29        ,019_17399.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
19        ,30        ,019_17399.sdf            ,030_17877.sdf            ,0.41575        ,0.41575        ,0.41575        ,No        ,
19        ,31        ,019_17399.sdf            ,031_17402.sdf            ,0.34012        ,0.34012        ,0.34012        ,No        ,
19        ,32        ,019_17399.sdf            ,032_19050.sdf            ,0.41972        ,0.41972        ,0.41972        ,No        ,
20        ,21        ,020_19032.sdf            ,021_18941.sdf            ,0.05691        ,0.05691        ,0.05691        ,No        ,
20        ,22        ,020_19032.sdf            ,022_18661.sdf            ,0.04658        ,0.04658        ,0.04658        ,No        ,
20        ,23        ,020_19032.sdf            ,023_18939.sdf            ,0.05267        ,0.05267        ,0.05267        ,No        ,
20        ,24        ,020_19032.sdf            ,024_17876.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
20        ,25        ,020_19032.sdf            ,025_19362.sdf            ,0.06905        ,0.06905        ,0.06905        ,No        ,
20        ,26        ,020_19032.sdf            ,026_19061.sdf            ,0.00719        ,0.00719        ,0.00719        ,No        ,
20        ,27        ,020_19032.sdf            ,027_17400.sdf            ,0.02911        ,0.02911        ,0.02911        ,No        ,
20        ,28        ,020_19032.sdf            ,028_19060.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
20        ,29        ,020_19032.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
20        ,30        ,020_19032.sdf            ,030_17877.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
20        ,31        ,020_19032.sdf            ,031_17402.sdf            ,0.08601        ,0.08601        ,0.08601        ,No        ,
20        ,32        ,020_19032.sdf            ,032_19050.sdf            ,0.03051        ,0.03051        ,0.03051        ,No        ,
21        ,22        ,021_18941.sdf            ,022_18661.sdf            ,0.24244        ,0.24244        ,0.24244        ,No        ,
21        ,23        ,021_18941.sdf            ,023_18939.sdf            ,0.30750        ,0.30750        ,0.30750        ,No        ,
21        ,24        ,021_18941.sdf            ,024_17876.sdf            ,0.76507        ,0.76507        ,0.76507        ,No        ,
21        ,25        ,021_18941.sdf            ,025_19362.sdf            ,0.24628        ,0.24628        ,0.24628        ,No        ,
21        ,26        ,021_18941.sdf            ,026_19061.sdf            ,0.07623        ,0.07623        ,0.07623        ,No        ,
21        ,27        ,021_18941.sdf            ,027_17400.sdf            ,0.14093        ,0.14093        ,0.14093        ,No        ,
21        ,28        ,021_18941.sdf            ,028_19060.sdf            ,0.07840        ,0.07840        ,0.07840        ,No        ,
21        ,29        ,021_18941.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
21        ,30        ,021_18941.sdf            ,030_17877.sdf            ,0.22393        ,0.22393        ,0.22393        ,No        ,
21        ,31        ,021_18941.sdf            ,031_17402.sdf            ,0.29516        ,0.29516        ,0.29516        ,No        ,
21        ,32        ,021_18941.sdf            ,032_19050.sdf            ,0.95883        ,0.95883        ,0.95883        ,Yes       ,
22        ,23        ,022_18661.sdf            ,023_18939.sdf            ,0.50326        ,0.50326        ,0.50326        ,No        ,
22        ,24        ,022_18661.sdf            ,024_17876.sdf            ,0.35807        ,0.35807        ,0.35807        ,No        ,
22        ,25        ,022_18661.sdf            ,025_19362.sdf            ,0.40923        ,0.40923        ,0.40923        ,No        ,
22        ,26        ,022_18661.sdf            ,026_19061.sdf            ,0.10969        ,0.10969        ,0.10969        ,No        ,
22        ,27        ,022_18661.sdf            ,027_17400.sdf            ,0.16708        ,0.16708        ,0.16708        ,No        ,
22        ,28        ,022_18661.sdf            ,028_19060.sdf            ,0.13013        ,0.13013        ,0.13013        ,No        ,
22        ,29        ,022_18661.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
22        ,30        ,022_18661.sdf            ,030_17877.sdf            ,0.46213        ,0.46213        ,0.46213        ,No        ,
22        ,31        ,022_18661.sdf            ,031_17402.sdf            ,0.48389        ,0.48389        ,0.48389        ,No        ,
22        ,32        ,022_18661.sdf            ,032_19050.sdf            ,0.36258        ,0.36258        ,0.36258        ,No        ,
23        ,24        ,023_18939.sdf            ,024_17876.sdf            ,0.51235        ,0.51235        ,0.51235        ,No        ,
23        ,25        ,023_18939.sdf            ,025_19362.sdf            ,0.62338        ,0.62338        ,0.62338        ,No        ,
23        ,26        ,023_18939.sdf            ,026_19061.sdf            ,0.18865        ,0.18865        ,0.18865        ,No        ,
23        ,27        ,023_18939.sdf            ,027_17400.sdf            ,0.29146        ,0.29146        ,0.29146        ,No        ,
23        ,28        ,023_18939.sdf            ,028_19060.sdf            ,0.23738        ,0.23738        ,0.23738        ,No        ,
23        ,29        ,023_18939.sdf            ,029_18983.sdf            ,0.00000        ,0.00000        ,0.00000        ,No        ,
23        ,30        ,023_18939.sdf            ,030_17877.sdf            ,0.57013        ,0.57013        ,0.57013        ,No        ,
23        ,31        ,023_18939.sdf            ,031_17402.sdf            ,0.58619        ,0.58619        ,0.58619        ,No        ,
23        ,32        ,023_18939.sdf            ,032_19050.sdf            ,0.53587        ,0.53587        ,0.53587        ,No        ,
24        ,25        ,024_17876.sdf            ,025_19362.sdf            ,0.29720        ,0.29720        ,0.29720        ,No        ,
24        ,26        ,024_17876.sdf            ,026_19061.sdf            ,0.16182        ,0.16182        ,0.16182        ,No        ,
