lig_1_path,lig_2_path,lig_1_smiles,lig_2_smiles,lig_1_benzene_deriv,lig_2_benzene_deriv,sf_prediction
input_files_example/ejm_46.sdf,input_files_example/jmc_28.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccccc1,CCc1ccccc1,0.14835945
input_files_example/jmc_28.sdf,input_files_example/ejm_46.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,CCc1ccccc1,c1ccccc1,0.1260438
input_files_example/ejm_46.sdf,input_files_example/ejm_48.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,c1ccc(CC2CC2)cc1,c1ccc(CC2CCCC2)cc1,0.33760002
input_files_example/ejm_48.sdf,input_files_example/ejm_46.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,c1ccc(CC2CCCC2)cc1,c1ccc(CC2CC2)cc1,0.29540572
input_files_example/ejm_46.sdf,input_files_example/jmc_23.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,c1ccccc1,FCc1ccccc1,0.12590903
input_files_example/jmc_23.sdf,input_files_example/ejm_46.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,FCc1ccccc1,c1ccccc1,0.12053306
input_files_example/ejm_46.sdf,input_files_example/ejm_50.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CC2)cc1,OCCc1ccccc1,0.418543
input_files_example/ejm_50.sdf,input_files_example/ejm_46.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,OCCc1ccccc1,c1ccc(CC2CC2)cc1,0.31878474
input_files_example/ejm_46.sdf,input_files_example/jmc_30.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccccc1,N#CCc1ccccc1,0.15540911
input_files_example/jmc_30.sdf,input_files_example/ejm_46.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,N#CCc1ccccc1,c1ccccc1,0.1472731
input_files_example/ejm_46.sdf,input_files_example/ejm_55.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CC2)cc1,COCc1ccccc1,0.22373565
input_files_example/ejm_55.sdf,input_files_example/ejm_46.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,COCc1ccccc1,c1ccc(CC2CC2)cc1,0.2581046
input_files_example/ejm_46.sdf,input_files_example/ejm_43.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CC2)cc1,CC(C)Cc1ccccc1,0.25477695
input_files_example/ejm_43.sdf,input_files_example/ejm_46.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,CC(C)Cc1ccccc1,c1ccc(CC2CC2)cc1,0.30321017
input_files_example/ejm_46.sdf,input_files_example/ejm_49.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,c1ccc(CC2CC2)cc1,c1ccc(-c2ccccc2)cc1,0.18407793
input_files_example/ejm_49.sdf,input_files_example/ejm_46.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,c1ccc(-c2ccccc2)cc1,c1ccc(CC2CC2)cc1,0.39446977
input_files_example/ejm_46.sdf,input_files_example/ejm_42.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CC2)cc1,CCCc1ccccc1,0.19134296
input_files_example/ejm_42.sdf,input_files_example/ejm_46.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,CCCc1ccccc1,c1ccc(CC2CC2)cc1,0.27412283
input_files_example/ejm_46.sdf,input_files_example/ejm_45.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CC2)cc1,c1ccc(CCC2CC2)cc1,0.3266527
input_files_example/ejm_45.sdf,input_files_example/ejm_46.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,c1ccc(CCC2CC2)cc1,c1ccc(CC2CC2)cc1,0.29777107
input_files_example/ejm_46.sdf,input_files_example/ejm_47.sdf,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,c1ccc(CC2CC2)cc1,c1ccc(CC2CCC2)cc1,0.3283336
input_files_example/ejm_47.sdf,input_files_example/ejm_46.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,c1ccc(CC2CCC2)cc1,c1ccc(CC2CC2)cc1,0.30284736
input_files_example/ejm_31.sdf,input_files_example/jmc_28.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCc1ccccc1,CC1CC1Cc1ccccc1,0.52083653
input_files_example/jmc_28.sdf,input_files_example/ejm_31.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC1CC1Cc1ccccc1,CCc1ccccc1,0.29362056
input_files_example/ejm_31.sdf,input_files_example/ejm_48.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,CCc1ccccc1,c1ccc(CC2CCCC2)cc1,0.27929446
input_files_example/ejm_48.sdf,input_files_example/ejm_31.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCCC2)cc1,CCc1ccccc1,0.16561359
input_files_example/ejm_31.sdf,input_files_example/jmc_23.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,CCc1ccccc1,FC1CC1Cc1ccccc1,0.43494755
input_files_example/jmc_23.sdf,input_files_example/ejm_31.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,FC1CC1Cc1ccccc1,CCc1ccccc1,0.29750463
input_files_example/ejm_31.sdf,input_files_example/ejm_50.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccccc1,OCc1ccccc1,0.3366547
input_files_example/ejm_50.sdf,input_files_example/ejm_31.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,OCc1ccccc1,c1ccccc1,0.18100215
input_files_example/ejm_31.sdf,input_files_example/jmc_30.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCc1ccccc1,N#CC1CC1Cc1ccccc1,0.4410414
input_files_example/jmc_30.sdf,input_files_example/ejm_31.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#CC1CC1Cc1ccccc1,CCc1ccccc1,0.30653927
input_files_example/ejm_31.sdf,input_files_example/ejm_55.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCc1ccccc1,COCc1ccccc1,0.17128885
input_files_example/ejm_55.sdf,input_files_example/ejm_31.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COCc1ccccc1,CCc1ccccc1,0.124954954
input_files_example/ejm_31.sdf,input_files_example/ejm_43.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccccc1,CC(C)c1ccccc1,0.17506282
input_files_example/ejm_43.sdf,input_files_example/ejm_31.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)c1ccccc1,c1ccccc1,0.14135039
input_files_example/ejm_31.sdf,input_files_example/ejm_49.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,CCc1ccccc1,c1ccc(Cc2ccccc2)cc1,0.13072962
input_files_example/ejm_49.sdf,input_files_example/ejm_31.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(Cc2ccccc2)cc1,CCc1ccccc1,0.15467033
input_files_example/ejm_31.sdf,input_files_example/ejm_42.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccccc1,CCc1ccccc1,0.14835945
input_files_example/ejm_42.sdf,input_files_example/ejm_31.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCc1ccccc1,c1ccccc1,0.1260438
input_files_example/ejm_31.sdf,input_files_example/ejm_45.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccccc1,c1ccc(CC2CC2)cc1,0.35549086
input_files_example/ejm_45.sdf,input_files_example/ejm_31.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CC2)cc1,c1ccccc1,0.17753813
input_files_example/ejm_31.sdf,input_files_example/ejm_47.sdf,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,CCc1ccccc1,c1ccc(CC2CCC2)cc1,0.28111184
input_files_example/ejm_47.sdf,input_files_example/ejm_31.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCC2)cc1,CCc1ccccc1,0.16796792
input_files_example/jmc_28.sdf,input_files_example/ejm_48.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,CC1CC1Cc1ccccc1,c1ccc(CC2CCCC2)cc1,0.453688
input_files_example/ejm_48.sdf,input_files_example/jmc_28.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCCC2)cc1,CC1CC1Cc1ccccc1,0.5115775
input_files_example/jmc_28.sdf,input_files_example/jmc_23.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,CCc1ccccc1,FCc1ccccc1,0.11902583
input_files_example/jmc_23.sdf,input_files_example/jmc_28.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,FCc1ccccc1,CCc1ccccc1,0.13898486
input_files_example/jmc_28.sdf,input_files_example/ejm_50.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC1CC1Cc1ccccc1,OCCc1ccccc1,0.5408835
input_files_example/ejm_50.sdf,input_files_example/jmc_28.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,OCCc1ccccc1,CC1CC1Cc1ccccc1,0.48281935
input_files_example/jmc_28.sdf,input_files_example/jmc_30.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccccc1,N#Cc1ccccc1,0.14613833
input_files_example/jmc_30.sdf,input_files_example/jmc_28.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,N#Cc1ccccc1,c1ccccc1,0.14699538
input_files_example/jmc_28.sdf,input_files_example/ejm_55.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC1CC1Cc1ccccc1,COCc1ccccc1,0.35109884
input_files_example/ejm_55.sdf,input_files_example/jmc_28.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,COCc1ccccc1,CC1CC1Cc1ccccc1,0.47427765
input_files_example/jmc_28.sdf,input_files_example/ejm_43.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC1CC1Cc1ccccc1,CC(C)Cc1ccccc1,0.38705087
input_files_example/ejm_43.sdf,input_files_example/jmc_28.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC(C)Cc1ccccc1,CC1CC1Cc1ccccc1,0.50921196
input_files_example/jmc_28.sdf,input_files_example/ejm_49.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,CC1CC1Cc1ccccc1,c1ccc(-c2ccccc2)cc1,0.35385123
input_files_example/ejm_49.sdf,input_files_example/jmc_28.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(-c2ccccc2)cc1,CC1CC1Cc1ccccc1,0.69834363
input_files_example/jmc_28.sdf,input_files_example/ejm_42.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC1CC1Cc1ccccc1,CCCc1ccccc1,0.3302377
input_files_example/ejm_42.sdf,input_files_example/jmc_28.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CCCc1ccccc1,CC1CC1Cc1ccccc1,0.48184013
input_files_example/jmc_28.sdf,input_files_example/ejm_45.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,CC1CC1Cc1ccccc1,c1ccc(CCC2CC2)cc1,0.44451082
input_files_example/ejm_45.sdf,input_files_example/jmc_28.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CCC2CC2)cc1,CC1CC1Cc1ccccc1,0.51814693
input_files_example/jmc_28.sdf,input_files_example/ejm_47.sdf,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,CC1CC1Cc1ccccc1,c1ccc(CC2CCC2)cc1,0.44753826
input_files_example/ejm_47.sdf,input_files_example/jmc_28.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCC2)cc1,CC1CC1Cc1ccccc1,0.5327561
input_files_example/ejm_48.sdf,input_files_example/jmc_23.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,c1ccc(CC2CCCC2)cc1,FC1CC1Cc1ccccc1,0.420828
input_files_example/jmc_23.sdf,input_files_example/ejm_48.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,FC1CC1Cc1ccccc1,c1ccc(CC2CCCC2)cc1,0.4618785
input_files_example/ejm_48.sdf,input_files_example/ejm_50.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCCC2)cc1,OCCc1ccccc1,0.3860508
input_files_example/ejm_50.sdf,input_files_example/ejm_48.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,OCCc1ccccc1,c1ccc(CC2CCCC2)cc1,0.32527566
input_files_example/ejm_48.sdf,input_files_example/jmc_30.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCCC2)cc1,N#CC1CC1Cc1ccccc1,0.42455068
input_files_example/jmc_30.sdf,input_files_example/ejm_48.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,N#CC1CC1Cc1ccccc1,c1ccc(CC2CCCC2)cc1,0.47288528
input_files_example/ejm_48.sdf,input_files_example/ejm_55.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCCC2)cc1,COCc1ccccc1,0.21845911
input_files_example/ejm_55.sdf,input_files_example/ejm_48.sdf,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,COCc1ccccc1,c1ccc(CC2CCCC2)cc1,0.25375652
input_files_example/ejm_48.sdf,input_files_example/ejm_43.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCCC2)cc1,CC(C)Cc1ccccc1,0.22798817
input_files_example/ejm_43.sdf,input_files_example/ejm_48.sdf,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,CC(C)Cc1ccccc1,c1ccc(CC2CCCC2)cc1,0.3041879
input_files_example/ejm_48.sdf,input_files_example/ejm_49.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,c1ccc(CC2CCCC2)cc1,c1ccc(-c2ccccc2)cc1,0.17149337
input_files_example/ejm_49.sdf,input_files_example/ejm_48.sdf,O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,c1ccc(-c2ccccc2)cc1,c1ccc(CC2CCCC2)cc1,0.3518197
input_files_example/ejm_48.sdf,input_files_example/ejm_42.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCCC2)cc1,CCCc1ccccc1,0.17823115
input_files_example/ejm_42.sdf,input_files_example/ejm_48.sdf,CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,CCCc1ccccc1,c1ccc(CC2CCCC2)cc1,0.27343193
input_files_example/ejm_48.sdf,input_files_example/ejm_45.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,c1ccc(CC2CCCC2)cc1,c1ccc(CCC2CC2)cc1,0.29878458
input_files_example/ejm_45.sdf,input_files_example/ejm_48.sdf,O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,c1ccc(CCC2CC2)cc1,c1ccc(CC2CCCC2)cc1,0.31975305
input_files_example/ejm_48.sdf,input_files_example/ejm_47.sdf,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,c1ccc(CC2CCCC2)cc1,c1ccc(CC2CCC2)cc1,0.29908705
input_files_example/ejm_47.sdf,input_files_example/ejm_48.sdf,O=C(Nc1ccnc(NC(=O)C2CCC2)c1)c1c(Cl)cccc1Cl,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,c1ccc(CC2CCC2)cc1,c1ccc(CC2CCCC2)cc1,0.31810972
input_files_example/jmc_23.sdf,input_files_example/ejm_50.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,FC1CC1Cc1ccccc1,OCCc1ccccc1,0.59202456
input_files_example/ejm_50.sdf,input_files_example/jmc_23.sdf,O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,OCCc1ccccc1,FC1CC1Cc1ccccc1,0.43503514
input_files_example/jmc_23.sdf,input_files_example/jmc_30.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,FCc1ccccc1,N#CCc1ccccc1,0.14642705
input_files_example/jmc_30.sdf,input_files_example/jmc_23.sdf,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,N#CCc1ccccc1,FCc1ccccc1,0.1410494
input_files_example/jmc_23.sdf,input_files_example/ejm_55.sdf,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,FC1CC1Cc1ccccc1,COCc1ccccc1,0.34248605
